The movement against Israel’s bombing of Gaza is bottom-up leadership,"November 3, 2023"
Israeli leaders shouldn’t neglect the history of fights against terrorism,"November 3, 2023"
John Fetterman unleashed: ‘I’ve already been dead once’,"November 3, 2023"
Why the Israel-Gaza war is so politically dicey for Biden,"November 3, 2023"
How Gaza’s tunnel network leaves Israel facing ‘three-dimensional’ war,"November 3, 2023"
Water is running out in Gaza. It will mean more deaths.,"November 3, 2023"
What to know about Gaza refugee camps after Israeli strike on Jabalya,"November 3, 2023"
At least 32 Americans were killed in Israel. Here’s what we know so far.,"November 3, 2023"
Here’s what to know about the pro-Palestinian rally in D.C. on Saturday,"November 3, 2023"
"Far from the fighting, the Israel-Gaza war divides friends, families","November 3, 2023"
More than 50 arrested for protesting Israel-Gaza war in Senate offices,"November 3, 2023"
Hezbollah leader signals no major shift in clashes with Israel,"November 3, 2023"
Israeli operations uprooted Palestinians in 1948. Many fear a repeat.,"November 3, 2023"
Israel appears to reject U.S. push for ‘pauses’ in Gaza assault,"November 3, 2023"
"No ‘temporary cease-fire’ without return of hostages, Netanyahu says","November 3, 2023"
Democratic House member accuses Biden of supporting Palestinian ‘genocide’,"November 3, 2023"
U.S. envoy for combating antisemitism decries rise in anti-Jewish incidents,"November 4, 2023"
"What is Hezbollah, the militant group on Israel’s northern border?","November 4, 2023"
Israel launches deadly strike on ambulance outside hospital in Gaza,"November 4, 2023"
Democrats’ emotional divisions on Israel burst into public view,"November 4, 2023"
USAID staffers urge Biden to push Israel toward ‘immediate cease-fire’,"November 4, 2023"
"Up to 400,000 people remain along Gaza front after Israel rejects ‘pause’","November 4, 2023"
N.Y. Times writer quits over open letter accusing Israel of ‘genocide’,"November 4, 2023"
"At gate to Gaza, deported workers mark end of rare exchange with Israel","November 4, 2023"
"Flooding D.C. streets and bashing Biden, thousands demand Gaza cease-fire","November 4, 2023"
The long road to the Rafah crossing and out of Gaza,"November 4, 2023"
Blinken backs ‘humanitarian pause’ but no Israeli cease-fire; civilian travel stymied at Rafah,"November 5, 2023"
White House frustrated by Israel’s onslaught but sees few options,"November 5, 2023"
Here’s how to think about a cease-fire in Gaza,"November 5, 2023"
Elite colleges failed to fight antisemitism. But these academics did.,"November 5, 2023"
"As Gaza death toll soars, secrecy shrouds Israel’s targeting process","November 5, 2023"
Satellite imagery shows latest Israeli advances into Gaza,"November 5, 2023"
"Blinken, Burns in Middle East as Israeli troops encircle Gaza City","November 5, 2023"
Families of Israeli hostages travel to D.C. to plead for release,"November 5, 2023"
CIA director in Israel as U.S. pushes for hostage release,"November 6, 2023"
"In Israeli-Palestinian battle to sway Congress, only one side wins","November 6, 2023"
You shouldn’t be fired for being a jerk,"November 6, 2023"
Blinken tries diplomacy built on empathy,"November 6, 2023"
Hit-and-run injuring Muslim Stanford student sparks hate-crime probe,"November 6, 2023"
"Tlaib draws criticism from fellow Democrats with comments about Israel, Palestinians","November 6, 2023"
Israel closes in on Gaza City; Blinken leaves region without combat pause,"November 6, 2023"
"Biden pushes for ‘pauses’ with Netanyahu; Gaza death toll passes 10,000, health officials say","November 6, 2023"
Rupi Kaur rejects White House invitation to attend Diwali celebration,"November 6, 2023"
Israel’s war in Gaza and the specter of ‘genocide’,"November 7, 2023"
Why Israel should promote peace in the midst of war,"November 7, 2023"
Telling Israel to stop means you don’t understand the stakes,"November 7, 2023"
Former U.S. general: The lessons of Iraq apply to Gaza,"November 7, 2023"
In photos: The Israel-Gaza war in its fifth week,"November 7, 2023"
A kidnapped Israeli activist and two sons grappling with a war in her name,"November 7, 2023"
What is the two-state solution for Israelis and Palestinians?,"November 7, 2023"
Evangelical Christians mobilize to assist Israelis touched by war,"November 7, 2023"
Israel-Gaza war photos capture one month of pain and devastation,"November 7, 2023"
"A month into devastating Gaza war, Israel’s endgame is no clearer","November 7, 2023"
"The world should pay attention to a humanitarian crisis in Africa, too","November 7, 2023"
Gaza fairy tales,"November 7, 2023"
House votes to censure Rep. Rashida Tlaib over comments about Israel,"November 7, 2023"
"If Netanyahu has a long-term plan for Gaza, he isn’t sharing it","November 8, 2023"
House censures Tlaib over Israel remarks; Netanyahu floats ‘indefinite’ control of Gaza security,"November 8, 2023"
A cease-fire in Gaza isn’t a fantasy. Here’s how it could work.,"November 8, 2023"
"Gaza must not be reoccupied, should be run by Palestinians, says Blinken","November 8, 2023"
The House was right to censure Rashida Tlaib for an incendiary smear,"November 8, 2023"
Why sports mogul Ted Leonsis ignored critics and courted Middle East money,"November 8, 2023"
"At the Taylor Swift movie in Tel Aviv, we took stock of what we lost","November 8, 2023"
Israeli troops fight in the heart of Gaza City amid global calls for pause,"November 8, 2023"
"For Gaza’s journalists, war coverage and personal grief are one story","November 8, 2023"
Israel-Gaza war: Blinken says Israel should not reoccupy Gaza; G-7 backs ‘humanitarian pauses’,"November 8, 2023"
Students arrested for protesting Israel-Gaza war at congressional hearing,"November 8, 2023"
These are the dangers civilians in north Gaza are facing,"November 8, 2023"
Candidates use violent rhetoric on Israel-Gaza war without mentioning humanitarian aid,"November 8, 2023"
Settler violence is erasing Palestinian communities in the West Bank,"November 9, 2023"
81-year-old Palestinian American escapes Gaza after suing top U.S. officials,"November 9, 2023"
Republicans seize on message of a world on fire under Biden,"November 9, 2023"
British minister accuses her own police force of being too pro-Palestinian,"November 9, 2023"
U.S. strikes Iranian weapons storage site in Syria after attacks on troops,"November 9, 2023"
News organizations deny advance knowledge of Hamas attack,"November 9, 2023"
"As Gazan civilians flee south, those in the north grow more desperate","November 9, 2023"
Palestinian and Israeli chefs feel war’s ripples in their U.S. restaurants,"November 9, 2023"
"Israel-Gaza war: Israel agrees to 4-hour pauses in northern Gaza fighting, U.S. says","November 9, 2023"
"In Qatar, secret diplomacy on Gaza yields a first small step forward","November 9, 2023"
"Israel agrees to humanitarian pauses, but gulf with U.S. remains","November 9, 2023"
Biden’s secrecy on arms transfers to Israel unnerves some Democrats,"November 9, 2023"
The punishing military doctrine that Israel may be following in Gaza,"November 10, 2023"
White House urges Israel to curtail settler violence in West Bank,"November 10, 2023"
Another casualty of war: Free speech on campus,"November 10, 2023"
"For universities, the less said about controversial issues, the better","November 10, 2023"
Fake celebrity statements and videos on Israel-Hamas war — and other news literacy lessons,"November 10, 2023"
Black Christian leaders call for cease-fire in Gaza,"November 10, 2023"
"The gunfire in Gaza might abate. Alas, not so the horror of global hatred.","November 10, 2023"
Israel-Gaza war live updates: Patients flee besieged Gaza hospitals; Netanyahu says he doesn’t ‘seek to occupy Gaza’,"November 10, 2023"
Fighting rages around Gaza’s hospitals as civilians flee for safety,"November 10, 2023"
Israel’s hunt for Hamas puts Gaza’s al-Shifa Hospital under siege,"November 10, 2023"
Hamas antitank strikes show depth of ‘powerful’ arsenal facing Israel,"November 11, 2023"
War in Gaza has some posting more than ever. Others are going dark.,"November 11, 2023"
U.S. is warned about its global standing as Gaza suffering persists,"November 11, 2023"
Israeli forces push deep into Gaza City amid ‘catastrophic’ struggles at hospitals,"November 11, 2023"
"GOP targets Gaza’s biggest relief group, clashing with the White House","November 11, 2023"
Israel’s free speech crackdown: ‘War inside of a war’,"November 12, 2023"
Medical workers trapped at main Gaza City hospital; IDF offers to move babies,"November 12, 2023"
Strain of Israel-Gaza war engulfs idyllic New York City suburb,"November 12, 2023"
"Communications could go out this week, Palestinian official says; health care on the brink","November 12, 2023"
Netanyahu defends Gaza assault as U.S. warns about fighting near hospitals,"November 12, 2023"
A silent desperation on the slow march out of Gaza City,"November 12, 2023"
Israel presides over a new Palestinian catastrophe,"November 13, 2023"
A brief history of antisemitism in U.S. higher education,"November 13, 2023"
TikTok was slammed for its pro-Palestinian hashtags. But it’s not alone.,"November 13, 2023"
"Hamas envisioned deeper attacks, aiming to provoke an Israeli war","November 13, 2023"
"Gaza reports more than 11,100 killed. That’s one out of every 200 people.","November 13, 2023"
"Israeli drone strikes in Jenin signal new strategy, risk militant blowback","November 13, 2023"
"U.S. airstrikes kill Iranian proxies in Syria, officials say","November 13, 2023"
Civilian buildings increasingly at center of Israeli operation in Gaza,"November 13, 2023"
Netanyahu: The man leading Israel's war against Hamas,"November 13, 2023"
Israel and Hamas close in on a deal to free dozens of hostages,"November 13, 2023"
"Gaza’s two biggest hospitals in crisis amid fighting, bombardment, officials say","November 13, 2023"
Pentagon urged to halt plans for giving Israel artillery supplies,"November 13, 2023"
Here’s what to know about the pro-Israel rally in D.C. on Tuesday,"November 13, 2023"
"China’s cautious, curious Middle East game","November 14, 2023"
"Amid competing U.S. security priorities, Ukraine could get left behind","November 14, 2023"
"Canadian Israeli peace activist Vivian Silver was killed in Hamas attack, son says","November 14, 2023"
We can’t ignore the truth that Hamas uses human shields,"November 14, 2023"
Blinken confronts State Dept. dissent over Biden’s Gaza policy,"November 14, 2023"
Bernie Sanders faces blowback as progressives urge cease-fire in Gaza,"November 14, 2023"
House members emotional after seeing footage of Oct. 7 attack on Israel,"November 14, 2023"
"Israeli forces enter hospital in heart of Gaza City, IDF says","November 14, 2023"
"At March for Israel in D.C., demonstrators demand Hamas release hostages","November 14, 2023"
Israeli forces enter al-Shifa Hospital amid collapse of Gaza’s medical system,"November 14, 2023"
The heavy burdens of war for Gaza’s women and girls,"November 15, 2023"
"If Hamas really cared about Palestinian lives, it would surrender","November 15, 2023"
Israel expands military bereavement policy to same-sex partners,"November 15, 2023"
How the U.S. is trying to bring home American hostages held in Gaza,"November 15, 2023"
GWU suspends group over projection of pro-Palestinian slogans,"November 15, 2023"
How Israel built its case to raid Gaza’s al-Shifa Hospital,"November 15, 2023"
"Israeli forces sweep into Gaza’s al-Shifa Hospital, packed with wounded","November 15, 2023"
Al-Shifa Hospital raid serves as potent symbol in Israel-Gaza war,"November 16, 2023"
"Hamas agrees to tentative deal to free dozens of hostages, pending Israel’s approval","November 16, 2023"
Israel releases images from al-Shifa Hospital after raid,"November 16, 2023"
"Gaza’s economy, crumbling for years, is being pounded to dust","November 16, 2023"
U.N. Security Council calls for humanitarian pauses in Israel-Gaza war,"November 16, 2023"
Why the watermelon is a symbol for the Palestinian cause,"November 16, 2023"
Protest outside DNC headquarters in Washington turns violent,"November 16, 2023"
Israeli troops scour Gaza’s al-Shifa Hospital for evidence of Hamas,"November 16, 2023"
What to know about Gaza’s al-Shifa Hospital,"November 16, 2023"
Communication blackouts are sweeping Gaza. Here’s what to know.,"November 16, 2023"
Fears surge that radical Islamist terrorists will target the U.S.,"November 16, 2023"
Gaza’s latest communications blackout could last indefinitely,"November 16, 2023"
Protesters say they wanted Congress’s attention. Police saw a threat.,"November 16, 2023"
Communications down in Gaza; Israeli forces search al-Shifa Hospital,"November 16, 2023"
"The Israeli right hopes not just for victory in Gaza, but also conquest","November 17, 2023"
Life under bombardment: A young Palestinian’s audio diary of the war,"November 17, 2023"
How Hamas exploited Israel’s reliance on tech to breach barrier on Oct. 7,"November 17, 2023"
New photos from al-Shifa Hospital should renew outrage against Hamas,"November 17, 2023"
Six maps explain the boundaries of Israel and Palestinian territories,"November 17, 2023"
How Democrats have soured on Israel,"November 17, 2023"
"Israel-Gaza war: Limited fuel to be allowed into Gaza, U.S. and Israeli officials say; Communications in Gaza partly restored","November 17, 2023"
Israeli peace activists tour U.S. campuses and find a ‘new war zone’,"November 17, 2023"
Israel warns it will expand ground offensive beyond northern Gaza,"November 17, 2023"
Hamas attack thrusts kibbutzniks into strange and terrible twilight,"November 18, 2023"
"Palestinian Americans face fear, violence amid Israel’s war in Gaza","November 18, 2023"
An inside look at what’s ahead in Israel’s shattering war in Gaza,"November 18, 2023"
Joe Biden: The U.S. won’t back down from the challenge of Putin and Hamas,"November 18, 2023"
Gaza hospital evacuated as Israel intensifies campaign in the north,"November 18, 2023"
"U.S. close to deal with Israel and Hamas to pause conflict, free some hostages","November 18, 2023"
Creeping escalation along Israel-Lebanon border brings risk of bigger war,"November 19, 2023"
Israeli troops still at al-Shifa Hospital as civilians leave ‘unbearable’ situation,"November 19, 2023"
A split emerges as Biden struggles to deter attacks on U.S. troops,"November 19, 2023"
Antisemitism was rising online. Then Elon Musk’s X supercharged it.,"November 19, 2023"
A midnight trip into northern Gaza reveals a shattered warscape,"November 19, 2023"
Houthis take Israeli-linked vessel; Post reporter surveys devastated Gaza,"November 19, 2023"
"Israel, Hamas and U.S. nearing deal on hostage release, senior officials say","November 19, 2023"
"Amid Gaza war, U.N. evacuates babies from besieged hospital","November 19, 2023"
Israel is winning the ground war but losing the battle for public opinion,"November 20, 2023"
"Evidence confirms Israel’s al-Shifa claims, so critics move the goal posts","November 20, 2023"
"Another Gaza hospital caught in fighting, as storms deepen civilian misery","November 20, 2023"
Trapped in Gaza,"November 20, 2023"
Premature babies arrive in Egypt; fighting rages around Gaza hospital,"November 20, 2023"
"A Gazan family, a premature newborn, a painful choice to stay","November 20, 2023"
There’s only one way forward after Gaza. Israelis must accept it.,"November 21, 2023"
A troubling split at my Thanksgiving table — and the nation’s,"November 21, 2023"
"Mosab Abu Toha, lauded poet published in New Yorker, detained in Gaza","November 21, 2023"
"Israeli strikes in Lebanon kill 2 journalists, Hamas operative in new escalation","November 21, 2023"
Member of Md. hate-crime task force suspended for anti-Israel remarks,"November 21, 2023"
The making of a ‘more for more’ deal in the Gaza war,"November 21, 2023"
"Israel, Hamas agree to hostage release deal","November 21, 2023"
Israel has utterly devastated Gaza,"November 22, 2023"
Israel and Hamas agree to hostage exchange deal,"November 22, 2023"
Biden yet again says Hamas beheaded babies. Has new evidence emerged?,"November 22, 2023"
Why are Israel and Hamas at war? A basic explainer.,"November 22, 2023"
How pressure from hostage families nudged Israel toward a deal,"November 22, 2023"
"Christian leaders Claiborne, Barber, Budde call for Gaza cease-fire","November 22, 2023"
"Benjamin Netanyahu, moderate","November 22, 2023"
"Inside the hard, circuitous route to a hostage release deal","November 22, 2023"
Here’s what’s in the Israel-Hamas deal to pause fighting in Gaza,"November 22, 2023"
"Promised pause in Gaza fighting brings relief, exhaustion, fear","November 22, 2023"
A major immigrant rights group posted about Gaza. Its backers revolted.,"November 22, 2023"
"After Israel-Hamas deal, the agonizing wait for the release of captives","November 22, 2023"
"Israel-Gaza war: Hostages held in Gaza won’t be released until Friday, Israeli official says","November 22, 2023"
Many in Middle East blame United States for devastation in Gaza,"November 23, 2023"
Biden’s resistance to cease-fire could alienate youth voters in 2024,"November 23, 2023"
"Pause in fighting, transfer of hostages to start Friday, Qatar says","November 23, 2023"
"After day of delay, pause in Gaza fighting, hostage release set for Friday","November 23, 2023"
How Oct. 7 revealed the moral vacuity of U.S. higher education,"November 24, 2023"
"Franklin Graham tours devastation in Israel, commits to helping rebuild","November 24, 2023"
"34 pro-Palestinian protesters arrested for disrupting Macy’s parade, police say","November 24, 2023"
Biden hails hostage deal as progress — but huge challenges lie ahead,"November 24, 2023"
"10 Thai nationals, 1 Filipino released from Gaza, officials say","November 24, 2023"
Elation and relief for some families as some Israeli hostages are freed,"November 25, 2023"
Hamas releases first Israeli and Thai hostages in exchange for Palestinian prisoners amid pause in fighting,"November 25, 2023"
First Israeli hostages released as guns in Gaza go silent,"November 25, 2023"
"Israel investigates an elusive, horrific enemy: Rape as a weapon of war","November 25, 2023"
A fraught battlespace awaits Israel after the pause,"November 25, 2023"
Who are the Palestinian prisoners Israel is prepared to release?,"November 25, 2023"
"For released Palestinian prisoners, a complicated homecoming","November 25, 2023"
Pause brings new perils as Gazans seek family and safety,"November 25, 2023"
Hamas delay in releasing Israelis underscores fragility of Gaza deal,"November 25, 2023"
Netanyahu and Hamas depended on each other. Both may be on the way out.,"November 26, 2023"
17 hostages and 39 Palestinian prisoners released in second exchange,"November 26, 2023"
"Gazans, Israeli hostage families brace for return to war as truce ticks down","November 26, 2023"
"Abigail Edan, 4, is symbol of hope after ‘terrible trauma’","November 26, 2023"
"Hamas releases American girl with 16 others, Biden says","November 26, 2023"
Man arrested after three Palestinian American students injured in Vermont shooting,"November 27, 2023"
Thousands leave behind American lives to join Israel’s war in Gaza,"November 27, 2023"
Biden’s bear hug worked with Israel,"November 27, 2023"
"After weeks of prayer, a Thai mother sees her son freed by Hamas","November 27, 2023"
"Elon Musk meets with Netanyahu in Israel, tours kibbutz attacked by Hamas","November 27, 2023"
How risky for Biden is Arab American anger over Israel?,"November 27, 2023"
Hijacking attempt on Israel-linked ship thwarted by U.S. Navy,"November 27, 2023"
"Thin rations, heavy bombing: Israel’s hostages start sharing their stories","November 27, 2023"
Freed hostages and a fragile pause,"November 27, 2023"
Israel-Gaza war: 11 hostages released into Israel after pause in fighting extended for two days,"November 27, 2023"
How Israel keeps hundreds of Palestinians in detention without charge,"November 27, 2023"
Gaza breathes sigh of relief as pause in fighting is extended,"November 27, 2023"
What we know about Hamas hostage releases in the Israel-Gaza deal,"November 27, 2023"
Why backers of a Palestinian state should oppose an immediate cease-fire,"November 28, 2023"
Negotiators push to extend pause in Gaza fighting as hostage return continues,"November 28, 2023"
CIA director pushes big hostage deal in secret meeting with Mossad chief,"November 28, 2023"
What they missed: Freed Israeli hostages return to tragedy and joys,"November 28, 2023"
Hostage negotiators in Qatar build momentum behind ‘more for more’,"November 28, 2023"
"Israel-Gaza war: Israeli, foreign hostages released, Israel says, as extended pause paves way for more exchanges","November 28, 2023"
Why Christmas is canceled in Bethlehem,"November 29, 2023"
Gaza war complicates U.S. efforts to normalize Arab relations with Israel,"November 29, 2023"
Elon Musk’s embrace of Israel unlikely to ease X’s advertiser concerns,"November 29, 2023"
GOP senators blast Voice of America for Hamas ‘militants’ terminology,"November 29, 2023"
Biden administration presses Israel for restraint in south Gaza,"November 29, 2023"
U.S. presses for further extension to Gaza humanitarian pause,"November 29, 2023"
"For Israelis, even an extended pause in the Gaza war does not mean peace","November 29, 2023"
Families of U.S. hostages in Gaza urge Israel to expand negotiations,"November 29, 2023"
"Israel-Gaza war: 16 hostages released Wednesday, including an American, Biden says","November 29, 2023"
The pause brought Gaza a window of respite. But what comes next?,"November 30, 2023"
Palestinian activist Ahed Tamimi freed from Israeli prison in latest exchange,"November 30, 2023"
"In undisclosed call, Pope Francis warned Israel against committing ‘terror’","November 30, 2023"
Aid groups navigate dangers of Gaza war amid growing internal strife,"November 30, 2023"
How would Kissinger solve the Israel-Hamas war today? Incrementally.,"November 30, 2023"
Israeli American mother released; husband’s death is confirmed,"November 30, 2023"
"Eight hostages freed Thursday, as Blinken pushes Israel to protect civilian life after pause","November 30, 2023"
"Aid is trickling in, but Gaza still grows hungrier","November 30, 2023"
"Israel agrees to protect civilians when Gaza war resumes, Blinken says","November 30, 2023"
Gazans mourn loss of their libraries: Cultural beacons and communal spaces,"December 1, 2023"
"Outside the White House, ravaged by hunger, protesters strike for Gaza","December 1, 2023"
Pain and an uncertain future for Palestinian students shot in Vermont,"December 1, 2023"
"Taking a peek at Biden, ‘turkeys’ on skates and more of the week’s best photos","December 1, 2023"
Protests for Palestinians greet Denver conference on Israel’s future,"December 1, 2023"
Congressman’s home vandalized with message calling for Gaza cease-fire,"December 1, 2023"
"178 killed in Gaza after strikes resume, local health officials say","December 1, 2023"
"Bombing restarts, Gaza casualties mount as Israel-Hamas pause breaks down","December 1, 2023"
White House pressed Israel during bombing pause to change its strategy,"December 2, 2023"
Hamas release of Russian hostages highlights Putin’s new Mideast stance,"December 2, 2023"
"As Israel intensifies airstrikes on Gaza, U.S. defense secretary warns Israel must protect civilians","December 2, 2023"
Gaza strikes intensify as U.S. warns Israel over civilian deaths,"December 3, 2023"
Israel’s assault forced a nurse to leave babies behind. They were found decomposing.,"December 3, 2023"
Who will run Gaza after the war? U.S. searches for best of bad options.,"December 3, 2023"
Gaza civilians find no good options to escape widening Israeli strikes,"December 3, 2023"
Israel appears to shift war’s focus to southern Gaza; U.S. ship shoots down drones in Red Sea,"December 3, 2023"
Young Palestinian prisoners describe harsh treatment in Israeli jails,"December 4, 2023"
Who are the hostages released by Hamas so far? Here is the latest list.,"December 4, 2023"
"U.S. ship shoots down drones in Red Sea, Central Command says","December 4, 2023"
Top Democrat in Westchester files to challenge Rep. Jamaal Bowman,"December 4, 2023"
Israel’s military pushes into southern Gaza as danger for civilians mounts,"December 4, 2023"
Satellite images show Israeli vehicles at edge of Khan Younis,"December 4, 2023"
"Israel-Gaza war, LGBTQ rights complicate alliances for U.S. Muslims","December 4, 2023"
Festival’s rejection of menorah lighting leads to accusations of antisemitism,"December 4, 2023"
"Israel’s Netanyahu is fighting two wars, and may not win either","December 5, 2023"
Inside ‘little Gaza’: The civilians trapped in a West Bank war zone,"December 5, 2023"
Israel has vowed to destroy Hamas. Yet the group remains largely intact.,"December 5, 2023"
Armenian Christians battle developer to keep control of their corner of Jerusalem,"December 5, 2023"
"Traders earned millions anticipating Oct. 7 Hamas attack, study says","December 5, 2023"
Israel moves into southern Gaza in new phase of war; hospitals there under strain,"December 5, 2023"
Who will run Gaza after the war?,"December 5, 2023"
"Lawmakers question Harvard, Penn and MIT presidents on antisemitism","December 5, 2023"
In praise of Hillary Clinton’s defense of Israel,"December 5, 2023"
"Israel pushes into south Gaza. A school is bombed, a hospital, overwhelmed.","December 5, 2023"
Israeli rage at United Nations comes as Gaza aid hits crucial moment,"December 6, 2023"
"How Harvard, Penn, MIT leaders answered — or skirted — questions on antisemitism","December 6, 2023"
Senate Democrats press Biden for more oversight over civilian deaths in Gaza,"December 6, 2023"
"Unexploded bombs, many U.S.-made, could make parts of Gaza uninhabitable","December 6, 2023"
"Israel touts civilian warning system, but for Gazans, nowhere is safe","December 6, 2023"
U.S. restricts visas for Israeli settlers linked to extremist violence,"December 6, 2023"
"Two months later, Hamas’s Oct. 7 horror cannot be allowed to fade","December 6, 2023"
"As it planned for Oct. 7, Hamas lulled Israel into a false sense of calm","December 6, 2023"
"Israel’s war against Hamas is just, but it must be fought justly","December 6, 2023"
"White House, lawmakers criticize university leaders’ answers on antisemitism","December 6, 2023"
Israeli troops enter Khan Younis; Gazans flee south to tent cities,"December 6, 2023"
IDF in ‘heart’ of south Gaza city,"December 6, 2023"
Divisions over Gaza roil World Food Program as staff confront Cindy McCain,"December 7, 2023"
Israeli forces battle Hamas as disease spreads among the displaced,"December 7, 2023"
Feds calling for Gaza cease-fire face Rubio’s ‘insubordination’ ire,"December 7, 2023"
Blinken sees ‘gap’ in Israel’s comments on protecting civilians,"December 7, 2023"
College presidents reveal three surprise truths about free speech and antisemitism,"December 7, 2023"
U.S. officials push for increased aid in Gaza as Israeli offensive continues,"December 7, 2023"
Penn president responds to backlash over testimony on antisemitism,"December 7, 2023"
News investigations say Israeli tank shell killed journalist in Lebanon,"December 7, 2023"
U.S. vetoes U.N. cease-fire resolution; humanitarian crisis deepens,"December 8, 2023"
U.S. vetoes U.N. cease-fire resolution; aid system in Gaza near collapse,"December 8, 2023"
A teacher wrote a Palestinian rallying cry in her email. She’s on leave.,"December 9, 2023"
Israel wants civilians to arm up. Gun permit applications are soaring.,"December 9, 2023"
Aid groups warn of starvation in Gaza after U.S. vetoes cease-fire call,"December 9, 2023"
Biden’s arming of Israel faces backlash as Gaza’s civilian toll grows,"December 9, 2023"
U.S. plans to sell more weapons to Israel after vetoing cease-fire resolution,"December 10, 2023"
"What to know about Egypt’s election, expected to hand Sisi a third term","December 10, 2023"
U.S. seeking partners to safeguard ships after Red Sea attacks,"December 10, 2023"
Gaza’s health system is ‘on its knees’ as Israel pushes into Khan Younis,"December 10, 2023"
Israel-Gaza war: U.S. to sell tank ammunition to Israel; IDF sees fierce fighting in southern and northern Gaza,"December 10, 2023"
"Israel is detaining civilians in Gaza. Many have disappeared, families say.","December 11, 2023"
John Kirby becomes a commanding presence in the briefing room,"December 11, 2023"
I’m not Jewish but I love my mezuzah,"December 11, 2023"
Republicans say they believe in free speech. Except when it comes to Israel.,"December 11, 2023"
My Gaza house felt like a castle. Now it is rubble.,"December 11, 2023"
Who is Hamas leader Yehiya Sinwar? From enforcer to Oct. 7 mastermind.,"December 11, 2023"
Israel used U.S.-supplied white phosphorus in Lebanon attack,"December 11, 2023"
Israel claims progress against Hamas as humanitarian crisis worsens,"December 11, 2023"
IDF strikes Hamas ‘strongholds’; aid screening center opened to increase volume of aid to Gaza,"December 11, 2023"
Dozens arrested at demonstration calling for Israel-Gaza cease-fire,"December 11, 2023"
"California mayor flips Senate endorsement from Schiff to Lee, citing Gaza stance","December 11, 2023"
Israel’s Gaza war raises fears of a Palestinian exodus into Egypt,"December 12, 2023"
"What is happening in Gaza’s Khan Younis, as Israel’s offensive heads south","December 12, 2023"
Biden shows deep empathy with Israelis. Some feel it’s missing for Gazans.,"December 12, 2023"
Don’t learn the wrong lessons from the Israel-Hamas hostage deal,"December 12, 2023"
"Israel losing support over ‘indiscriminate bombing,’ Biden says; strike hits Rafah","December 12, 2023"
"After releases, an invisible divide separates Israel’s hostage families","December 12, 2023"
Harvard president to remain after anger over testimony on antisemitism,"December 12, 2023"
"U.S. more isolated on Israel as Gaza crisis deepens, need for aid grows","December 12, 2023"
Biden says ‘indiscriminate bombing’ in Gaza is costing Israel support,"December 12, 2023"
U.N. resolution on Gaza cease-fire: Which countries voted for and against it,"December 13, 2023"
Bernie Sanders calls for Biden to cut Israel aid by $10 billion,"December 13, 2023"
"Just as 9/11 altered America, so has Oct. 7 altered Israel","December 13, 2023"
American progressives should advocate for Palestine. Why aren’t they?,"December 13, 2023"
Biden’s Gaza policy is the latest major U.S. foreign affairs blunder,"December 13, 2023"
"Cheering Hamas on campus, too uneducated to grasp how grotesque that is","December 13, 2023"
"After cautious criticism by Biden, Netanyahu rallies Israel’s right wing","December 13, 2023"
Torrential rains in Gaza bring flooding and disease to displaced population,"December 13, 2023"
"An Oct. 7 survivor lives in fear for her husband, a hostage in Gaza","December 13, 2023"
Biden meets with relatives of American hostages,"December 13, 2023"
White House says concerns over civilian toll of bombing reflect ‘global opinion’,"December 13, 2023"
U.S. seeks Israeli commitment that assault rifles won’t go to settlers,"December 13, 2023"
Javier Milei’s study of Judaism sets him apart from far-right leaders,"December 14, 2023"
A Gazan professor wrote a poem ‘If I Must Die.’ He was killed in a bombing.,"December 14, 2023"
Images of stripped and humiliated Palestinians draw condemnation,"December 14, 2023"
"In photos: The desperate struggle to survive in Rafah, Gaza’s last refuge","December 14, 2023"
Masha Gessen won a ‘political thought’ prize. Then they wrote on Gaza.,"December 14, 2023"
"Oprah portrait unveiled, swimmers plunge during Australia heat wave and more of the week’s best photos","December 14, 2023"
U.S. pushes Israel for ‘lower-intensity operations’ in Gaza,"December 14, 2023"
Unguided ‘dumb bombs’ used in almost half of Israeli strikes on Gaza,"December 14, 2023"
Israel protest letters have grabbed headlines. But how real are they?,"December 15, 2023"
A doctor went to Gaza to help. What he saw there still haunts him.,"December 15, 2023"
"Al Jazeera cameraman killed in Gaza, correspondent injured","December 15, 2023"
"Israel mistakenly killed three hostages, IDF says","December 15, 2023"
Israeli forces kill three Israeli hostages in Gaza,"December 15, 2023"
There will be a day after in Gaza. Here’s what it can look like.,"December 15, 2023"
"In Gaza war, Israel’s radical settlers see an opportunity to expand","December 16, 2023"
Killing of USAID contractor in Gaza fuels internal protest,"December 16, 2023"
Hostages in Gaza killed by Israeli military while carrying white flag,"December 16, 2023"
Biden’s support of Israel could come at a cost to U.S. foreign policy,"December 16, 2023"
"Israeli officials to meet with hostage families, group says","December 17, 2023"
"Gaza, smashed by Israeli strikes, sees new threat: Disease","December 17, 2023"
Biden can go over Netanyahu’s head,"December 17, 2023"
"Long the heart of liberal Judaism, Reform Judaism shaken by Israel-Gaza war","December 17, 2023"
Communications restored in parts of Gaza,"December 18, 2023"
"Journalist who broke story on decomposing babies in Gaza is shot, injured","December 18, 2023"
How to help kids in Gaza and Israel,"December 18, 2023"
Netanyahu is picking a fight with Israel’s best friend: Joe Biden,"December 18, 2023"
Getting reelected was the easy part for Sisi. But Egypt is on the brink.,"December 18, 2023"
